url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,valoracion,num_resenas,precio
https://www.lentiamo.es/burberry-0be4434-300273-57.html,Burberry,0BE4434 300273 57,sol,Hombre,Acetato,Rectangulares,,MarrÃ³n,L,,20.0,145.0,142.0,310.0,False,,,169.9
https://www.lentiamo.es/bottega-veneta-bv1446s-002-53.html,Bottega Veneta,BV1446S 002 53,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,S,,20.0,145.0,128.0,160.0,False,,,329.9
https://www.lentiamo.es/burberry-0be4478-420789-55.html,Burberry,0BE4478 420789 55,sol,Hombre,Acetato,Aviador,,MarrÃ³n,M,,20.0,145.0,140.0,315.0,False,,,249.9
https://www.lentiamo.es/armani-exchange-0ax4153su-805887-40.html,Armani Exchange,0AX4153SU 805887 40,sol,Hombre,Pasta,Rectangulares,,Negro,M,,20.0,130.0,138.0,95.0,False,,,91.99
https://www.lentiamo.es/balenciaga-bb0099s-001-52.html,Balenciaga,BB0099S 001 52,sol,Unisex,Pasta,Cat Eye,,Negro,M,,18.0,140.0,133.0,235.0,False,,,269.9
https://www.lentiamo.es/balenciaga-bb0324sk-002-55.html,Balenciaga,BB0324SK 002 55,sol,Mujer,Pasta,Cat Eye,,Negro,M,,19.0,125.0,140.0,220.0,False,,,349.9
https://www.lentiamo.es/burberry-0be4432u-300287-54.html,Burberry,0BE4432U 300287 54,sol,Unisex,Pasta,Cuadradas,,MarrÃ³n,L,,19.0,140.0,141.0,311.0,False,,,169.9
https://www.lentiamo.es/burberry-0be4425u-411587-55.html,Burberry,0BE4425U 411587 55,sol,Mujer,Acetato,Cat Eye,,Rojo,M,,19.0,145.0,135.0,325.0,False,,,259.9
https://www.lentiamo.es/balenciaga-bb0096s-001-51.html,Balenciaga,BB0096S 001 51,sol,Mujer,Pasta,Rectangulares,,Negro,M,,18.0,130.0,136.0,220.0,False,,,289.9
https://www.lentiamo.es/bolle-graphite-matte-black-x-white-12564.html,BollÃ©,Graphite 12564,sol,Unisex,Pasta,Rectangulares,,Negro,M,,17.0,115.0,135.0,125.0,False,,,179.9
https://www.lentiamo.es/blumarine-sbm136-0700-53.html,Blumarine,SBM136 0700 53,sol,Mujer,Metal/Pasta,Cat Eye,,Negro,L,,20.0,135.0,142.0,100.0,False,,,131.26
https://www.lentiamo.es/arnette-barranco-0an-4319-2871f2-53.html,Arnette,0AN 4319 2871F2 53,sol,Unisex,Pasta,Cuadradas,,Negro,M,,20.0,145.0,136.0,100.0,False,,,69.99
https://www.lentiamo.es/bottega-veneta-bv1466s-001-59.html,Bottega Veneta,BV1466S 001 59,sol,Hombre,Metal,Rectangulares,,Dorado,L,,18.0,140.0,141.0,150.0,False,,,329.9
https://www.lentiamo.es/balenciaga-bb0180s-001-99.html,Balenciaga,BB0180S 001 99,sol,Unisex,Pasta,Rectangulares,,Gris,M,,1.0,110.0,131.0,235.0,False,,,379.9
https://www.lentiamo.es/balenciaga-bb0261sa-003-57.html,Balenciaga,BB0261SA 003 57,sol,Mujer,Pasta,Rectangulares,,Rojo,L,,17.0,145.0,143.0,220.0,False,,,158.04
https://www.lentiamo.es/armani-exchange-0ax4161su-839080-58.html,Armani Exchange,0AX4161SU 839080 58,sol,Hombre,Pasta,Aviador,,Azul,M,,16.0,140.0,140.0,90.0,False,,,74.99
https://www.lentiamo.es/armani-exchange-0ax4168su-8387e2-54.html,Armani Exchange,0AX4168SU 8387E2 54,sol,Mujer,Pasta,Cuadradas,,Rojo,M,,19.0,140.0,134.0,85.0,False,,,66.99
https://www.lentiamo.es/armani-exchange-0ax4144su-815887-54.html,Armani Exchange,0AX4144SU 815887 54,sol,Mujer,Pasta,Redondas,,Negro,M,,17.0,140.0,134.0,85.0,False,,,66.99
https://www.lentiamo.es/bottega-veneta-bv1237s-003-57.html,Bottega Veneta,BV1237S 003 57,sol,Unisex,Metal,Cuadradas,,Plateado,M,,16.0,145.0,137.0,285.0,False,,,145.74
https://www.lentiamo.es/balenciaga-bb0007s-013-59.html,Balenciaga,BB0007S 013 59,sol,Unisex,Pasta,Rectangulares,,MarrÃ³n,M,,18.0,135.0,138.0,250.0,False,,,259.9
https://www.lentiamo.es/bottega-veneta-bv1273s-009-63.html,Bottega Veneta,BV1273S 009 63,sol,Unisex,Metal/Pasta,Aviador,,Gris,M,,12.0,180.0,140.0,250.0,False,,,439.9
https://www.lentiamo.es/burberry-0be4181-300187-58.html,Burberry,0BE4181 300187 58,sol,Hombre,Pasta,Rectangulares,,Negro,M,,17.0,140.0,136.0,290.0,False,,,125.93
https://www.lentiamo.es/armani-exchange-0ax4171su-83873b-55.html,Armani Exchange,0AX4171SU 83873B 55,sol,Mujer,Metal/Pasta,Cuadradas,,Rojo,M,,18.0,145.0,139.0,85.0,False,,,79.99
https://www.lentiamo.es/carrera-3006-s-ddb-a8-99.html,Carrera,3006/S DDB A8 99,sol,Unisex,Metal,Rectangulares,,Rosa,L,,1.0,110.0,142.0,200.0,False,,,104.9
https://www.lentiamo.es/burberry-arden-0be4391-30018g-54.html,Burberry,0BE4391 30018G 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,134.0,300.0,False,,,187.9
https://www.lentiamo.es/carrera-1053-s-ti-37n-9k-60.html,Carrera,1053/S/TI 37N 9K 60,sol,Hombre,Pasta,Rectangulares,,Negro,M,,12.0,145.0,138.0,200.0,False,,,159.9
https://www.lentiamo.es/carrera-1001-s-blx-9o-62.html,Carrera,1001/S BLX 9O 62,sol,Hombre,Pasta,Rectangulares,,Negro,M,,11.0,140.0,140.0,215.0,False,,,129.9
https://www.lentiamo.es/carolina-herrera-she821-0ar3-56.html,Carolina Herrera,SHE821 0AR3 56,sol,Mujer,Pasta,Cuadradas,,Rojo,L,,15.0,135.0,145.0,45.0,False,,,168.0
https://www.lentiamo.es/burberry-0be4486-420213-54.html,Burberry,0BE4486 420213 54,sol,Mujer,Acetato,Rectangulares,,MarrÃ³n,M,,18.0,140.0,133.0,260.0,False,,,169.9
https://www.lentiamo.es/carrera-303-s-2m2-1v-53.html,Carrera,303/S 2M2 1V 53,sol,Unisex,Metal/Pasta,Aviador,,Negro,M,,19.0,145.0,130.0,215.0,False,,,129.9
https://www.lentiamo.es/burberry-briar-0be4392u-405587-52.html,Burberry,0BE4392U 405587 52,sol,Mujer,Acetato,Cat Eye,,Negro,M,,19.0,140.0,138.0,315.0,False,,,162.9
https://www.lentiamo.es/carrera-1046-s-807-ha-99.html,Carrera,1046/S 807 HA 99,sol,Hombre,Pasta,Rectangulares,,Negro,M,,1.0,130.0,137.0,210.0,False,,,99.99
https://www.lentiamo.es/carrera-1062-s-2m2-08-62.html,Carrera,1062/S 2M2 08 62,sol,Hombre,Metal,Cuadradas,,Dorado,M,,14.0,145.0,140.0,215.0,False,,,119.9
https://www.lentiamo.es/carrera-1053-s-ti-80s-08-60.html,Carrera,1053/S/TI 80S 08 60,sol,Hombre,Pasta,Rectangulares,,Negro,M,,12.0,145.0,138.0,200.0,False,,,159.9
https://www.lentiamo.es/carrera-3016-s-807-ir-55.html,Carrera,3016/S 807 IR 55,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,137.0,215.0,False,,,109.9
https://www.lentiamo.es/carrera-1069-s-rej-fq-58.html,Carrera,1069/S REJ FQ 58,sol,Hombre,Metal/Pasta,Rectangulares,,Dorado,L,,19.0,145.0,143.0,225.0,False,,,123.9
https://www.lentiamo.es/carrera-1072-s-kb7-fq-61.html,Carrera,1072/S KB7 FQ 61,sol,Hombre,Metal/Pasta,Aviador,,Dorado,L,,17.0,145.0,142.0,210.0,False,,,112.9
https://www.lentiamo.es/carrera-301-s-kb7-ku-50.html,Carrera,301/S KB7 KU 50,sol,Unisex,Pasta,Redondas,,Gris,M,,23.0,145.0,136.0,150.0,False,,,102.9
https://www.lentiamo.es/carrera-1071-s-ans-m9-61.html,Carrera,1071/S ANS M9 61,sol,Hombre,Metal/Pasta,Cuadradas,,Negro,L,,16.0,145.0,141.0,205.0,True,,,136.9
https://www.lentiamo.es/burberry-0be4489u-300187-53.html,Burberry,0BE4489U 300187 53,sol,Mujer,Pasta,Cuadradas,,Negro,M,,19.0,140.0,140.0,320.0,False,,,259.9
https://www.lentiamo.es/carrera-152-s-rhl-9k-60.html,Carrera,152/S RHL/9K 60,sol,Unisex,Metal,Cuadradas,,Dorado,M,,17.0,145.0,140.0,45.0,False,,,119.9
https://www.lentiamo.es/carrera-3006-s-06j-ha-99.html,Carrera,3006/S 06J HA 99,sol,Unisex,Metal,Rectangulares,,Dorado,L,,1.0,110.0,142.0,200.0,False,,,104.9
https://www.lentiamo.es/carrera-1054-s-vvp-yk-63.html,Carrera,1054/S VVP YK 63,sol,Hombre,Metal,Cuadradas,,Dorado,M,,12.0,145.0,140.0,200.0,False,,,112.9
https://www.lentiamo.es/carrera-1014-s-003-2k-64.html,Carrera,1014/S 003 2K 64,sol,Hombre,Pasta,Rectangulares,,Negro,M,,10.0,135.0,138.0,215.0,False,,,97.42
https://www.lentiamo.es/carolina-herrera-she844v-0721-56.html,Carolina Herrera,SHE844V 0721 56,sol,Mujer,Pasta,Rectangulares,,Gris,S,,16.0,135.0,129.0,225.0,False,,,181.9
https://www.lentiamo.es/carolina-herrera-she822-0869-55.html,Carolina Herrera,SHE822 0869 55,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,L,,18.0,135.0,142.0,45.0,False,,,116.07
https://www.lentiamo.es/carrera-1062-s-j5g-86-62.html,Carrera,1062/S J5G 86 62,sol,Hombre,Metal,Cuadradas,,Dorado,M,,14.0,145.0,140.0,215.0,False,,,109.9
https://www.lentiamo.es/carrera-1071-s-2m2-9o-61.html,Carrera,1071/S 2M2 9O 61,sol,Hombre,Metal/Pasta,Cuadradas,,Dorado,L,,16.0,145.0,141.0,205.0,False,,,109.9
https://www.lentiamo.es/bvlgari-bv6120-20373b-57.html,Bvlgari,BV6120 20373B 57,sol,Mujer,Metal,Redondas,,Dorado,L,,17.0,140.0,142.0,45.0,False,,,180.9
https://www.lentiamo.es/carrera-1066-s-807-wj-63.html,Carrera,1066/S 807 WJ 63,sol,Hombre,Metal/Pasta,Cuadradas,,Negro,L,,12.0,145.0,145.0,215.0,True,,,123.9
https://www.lentiamo.es/carrera-1069-s-ans-wj-58.html,Carrera,1069/S ANS WJ 58,sol,Hombre,Metal/Pasta,Rectangulares,,Negro,L,,19.0,145.0,143.0,225.0,True,,,136.9
https://www.lentiamo.es/carrera-1071-s-i46-86-61.html,Carrera,1071/S I46 86 61,sol,Hombre,Metal/Pasta,Cuadradas,,Negro,L,,16.0,145.0,141.0,205.0,False,,,119.9
https://www.lentiamo.es/carrera-1067-s-i46-yl-62.html,Carrera,1067/S I46 YL 62,sol,Unisex,Metal,Aviador,,Dorado,M,,14.0,145.0,140.0,215.0,True,,,134.9
https://www.lentiamo.es/burberry-kitty-0be4364-39428g-49.html,Burberry,0BE4364 39428G 49,sol,Mujer,Pasta,Cuadradas,,Negro,M,,21.0,145.0,135.0,305.0,False,,,179.9
https://www.lentiamo.es/carrera-3004-s-807-9o-54.html,Carrera,3004/S 807 9O 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,21.0,140.0,136.0,210.0,False,,,95.99
https://www.lentiamo.es/burberry-briar-0be4392u-405187-52.html,Burberry,0BE4392U 405187 52,sol,Mujer,Acetato,Cat Eye,,Negro,M,,19.0,140.0,138.0,315.0,False,,,159.9
https://www.lentiamo.es/burberry-meryl-0be4393-40518g-54.html,Burberry,0BE4393 40518G 54,sol,Mujer,Acetato,Cuadradas,,Negro,M,,17.0,140.0,138.0,305.0,False,,,162.9
https://www.lentiamo.es/carrera-3027-s-807-9o-58.html,Carrera,3027/S 807 9O 58,sol,Unisex,Pasta,Rectangulares,,Negro,M,,13.0,140.0,138.0,210.0,False,,,114.9
https://www.lentiamo.es/burberry-0be4484-422671-53.html,Burberry,0BE4484 422671 53,sol,Hombre,Acetato,Cuadradas,,Beige,M,,18.0,145.0,138.0,320.0,False,,,249.9
https://www.lentiamo.es/burberry-maple-0be4335-39884l-53.html,Burberry,0BE4335 39884L 53,sol,Mujer,Pasta,Cuadradas,,Azul,M,,18.0,140.0,134.0,305.0,False,,,100.72
https://www.lentiamo.es/carrera-1058-s-2m2-ha-63.html,Carrera,1058/S 2M2 HA 63,sol,Hombre,Pasta,Cuadradas,,Negro,M,,11.0,135.0,139.0,150.0,False,,,89.99
https://www.lentiamo.es/carrera-1066-s-kb7-fq-63.html,Carrera,1066/S KB7 FQ 63,sol,Hombre,Metal/Pasta,Cuadradas,,Gris,L,,12.0,145.0,145.0,215.0,False,,,106.9
https://www.lentiamo.es/carrera-3004-s-80s-ha-54.html,Carrera,3004/S 80S HA 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,21.0,140.0,136.0,210.0,False,,,103.9
https://www.lentiamo.es/carrera-1075-s-vvp-ha-99.html,Carrera,1075/S VVP HA 99,sol,Mujer,Metal/Pasta,Rectangulares,,Dorado,L,,1.0,145.0,144.0,215.0,False,,,112.9
https://www.lentiamo.es/carrera-300-s-kb7-ha-54.html,Carrera,300/S KB7 HA 54,sol,Unisex,Pasta,Cuadradas,,Gris,M,,18.0,145.0,139.0,150.0,False,,,104.9
https://www.lentiamo.es/carrera-1001-s-8ru-9o-62.html,Carrera,1001/S 8RU 9O 62,sol,Hombre,Pasta,Rectangulares,,Azul,M,,11.0,140.0,140.0,215.0,False,,,89.99
https://www.lentiamo.es/carrera-1066-s-003-86-63.html,Carrera,1066/S 003 86 63,sol,Hombre,Metal/Pasta,Cuadradas,,Negro,L,,12.0,145.0,145.0,215.0,False,,,102.9
https://www.lentiamo.es/carrera-301-s-807-9o-50.html,Carrera,301/S 807 9O 50,sol,Unisex,Pasta,Redondas,,Negro,M,,23.0,145.0,136.0,150.0,False,,,102.9
https://www.lentiamo.es/carolina-herrera-ch-0001-s-0t4-4s-55.html,Carolina Herrera,CH 0001/S 0T4 4S 55,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,M,,23.0,145.0,139.0,296.0,False,,,229.0
https://www.lentiamo.es/carrera-1070-s-i46-yk-60.html,Carrera,1070/S I46 YK 60,sol,Unisex,Metal/Pasta,Rectangulares,,Dorado,M,,17.0,145.0,136.0,140.0,False,,,119.9
https://www.lentiamo.es/carrera-1001-s-80s-9o-62.html,Carrera,1001/S 80S 9O 62,sol,Hombre,Pasta,Rectangulares,,Negro,M,,11.0,140.0,140.0,215.0,False,,,93.9
https://www.lentiamo.es/carrera-3043-s-80s-9o-56.html,Carrera,3043/S 80S 9O 56,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,139.0,215.0,False,,,89.99
https://www.lentiamo.es/carrera-316-s-807-m9-52.html,Carrera,316/S 807 M9 52,sol,Unisex,Pasta,Cuadradas,,Negro,L,,21.0,150.0,143.0,215.0,True,,,89.99
https://www.lentiamo.es/carrera-303-s-vvp-yk-53.html,Carrera,303/S VVP YK 53,sol,Unisex,Metal,Cuadradas,,Dorado,M,,19.0,145.0,130.0,215.0,False,,,109.9
https://www.lentiamo.es/carrera-329-s-08a-m9-58.html,Carrera,329/S 08A M9 58,sol,Unisex,Pasta,Rectangulares,,Negro,L,,18.0,145.0,141.0,160.0,True,,,124.9
https://www.lentiamo.es/carrera-3057-s-vvp-yk-60.html,Carrera,3057/S VVP YK 60,sol,Mujer,Metal,Cuadradas,,Dorado,L,,15.0,140.0,145.0,215.0,False,,,99.99
https://www.lentiamo.es/carrera-359-s-i46-86-56.html,Carrera,359/S I46 86 56,sol,Unisex,Pasta,Cuadradas,,Negro,L,,19.0,150.0,144.0,210.0,False,,,89.99
https://www.lentiamo.es/carrera-355-s-v81-la-59.html,Carrera,355/S V81 LA 59,sol,Unisex,Metal,Aviador,,Gris,L,,15.0,145.0,145.0,200.0,True,,,99.9
https://www.lentiamo.es/carrera-340-s-ft3-9k-57.html,Carrera,340/S FT3 9K 57,sol,Unisex,Pasta,Cuadradas,,Gris,M,,19.0,150.0,140.0,200.0,False,,,106.9
https://www.lentiamo.es/carrera-341-s-284-ir-54.html,Carrera,341/S 284 IR 54,sol,Hombre,Pasta,Cuadradas,,Negro,M,,17.0,145.0,139.0,215.0,False,,,109.9
https://www.lentiamo.es/carrera-314-s-086-qt-50.html,Carrera,314/S 086 QT 50,sol,Unisex,Pasta,Redondas,,MarrÃ³n,M,,20.0,145.0,134.0,205.0,False,,,109.9
https://www.lentiamo.es/carrera-338-s-rhl-9o-58.html,Carrera,338/S RHL 9O 58,sol,Unisex,Metal/Pasta,Rectangulares,,Dorado,L,,18.0,145.0,145.0,215.0,False,,,104.9
https://www.lentiamo.es/carrera-341-s-ft3-fq-54.html,Carrera,341/S FT3 FQ 54,sol,Hombre,Pasta,Cuadradas,,Transparente,M,,17.0,145.0,139.0,215.0,False,,,89.99
https://www.lentiamo.es/carrera-333-s-2m2-86-59.html,Carrera,333/S 2M2 86 59,sol,Hombre,Metal,Cuadradas,,Dorado,L,,16.0,145.0,143.0,205.0,False,,,109.9
https://www.lentiamo.es/carrera-8064-s-08a-m9-57.html,Carrera,8064/S 08A M9 57,sol,Hombre,Pasta,Cuadradas,,Negro,M,,17.0,145.0,139.0,215.0,True,,,109.9
https://www.lentiamo.es/carrera-8064-s-80s-9o-57.html,Carrera,8064/S 80S 9O 57,sol,Hombre,Pasta,Cuadradas,,Negro,M,,17.0,145.0,139.0,215.0,False,,,81.99
https://www.lentiamo.es/carrera-c-sport-07-s-807-wj-59.html,Carrera,C SPORT 07/S 807 WJ 59,sol,Unisex,Pasta,Aviador,,Negro,M,,14.0,145.0,136.0,215.0,True,,,189.9
https://www.lentiamo.es/carrera-350-s-086-qt-58.html,Carrera,350/S 086 QT 58,sol,Unisex,Pasta,Cuadradas,,MarrÃ³n,M,,16.0,145.0,140.0,210.0,False,,,89.99
https://www.lentiamo.es/carrera-c-sport-04-s-807-m9-59.html,Carrera,C SPORT 04/S 807 M9 59,sol,Unisex,Pasta,Rectangulares,,Negro,M,,17.0,145.0,137.0,215.0,True,,,109.9
https://www.lentiamo.es/carrera-328-s-807-08-53.html,Carrera,328/S 807 08 53,sol,Unisex,Pasta,Cuadradas,,Negro,M,,20.0,145.0,137.0,160.0,False,,,95.99
https://www.lentiamo.es/carrera-316-s-m4p-08-52.html,Carrera,316/S M4P 08 52,sol,Unisex,Pasta,Cuadradas,,Negro,L,,21.0,150.0,143.0,215.0,False,,,103.9
https://www.lentiamo.es/carrera-c-sport-02-s-83w-mt-99.html,Carrera,C SPORT 02/S 83W MT 99,sol,Unisex,Pasta,Rectangulares,,Morado,M,,1.0,130.0,135.0,215.0,False,,,102.9
https://www.lentiamo.es/carrera-340-s-2m2-08-57.html,Carrera,340/S 2M2 08 57,sol,Unisex,Pasta,Cuadradas,,Negro,L,,19.0,150.0,141.0,215.0,False,,,104.9
https://www.lentiamo.es/carrera-c-sport-06-s-rzz-wj-61.html,Carrera,C SPORT 06/S RZZ WJ 61,sol,Hombre,Pasta,Aviador,,Negro,L,,14.0,145.0,142.0,215.0,True,,,101.9
https://www.lentiamo.es/carrera-329-s-807-08-58.html,Carrera,329/S 807 08 58,sol,Unisex,Pasta,Rectangulares,,Negro,L,,18.0,145.0,141.0,160.0,False,,,102.9
https://www.lentiamo.es/carrera-324-s-wr7-9k-59.html,Carrera,324/S WR7 9K 59,sol,Hombre,Metal/Pasta,Cuadradas,,Negro,L,,15.0,145.0,143.0,150.0,False,,,118.9
https://www.lentiamo.es/carrera-350-s-2m2-08-58.html,Carrera,350/S 2M2 08 58,sol,Unisex,Pasta,Cuadradas,,Negro,M,,16.0,145.0,140.0,210.0,False,,,103.9
https://www.lentiamo.es/carrera-c-sport-04-s-i46-9o-59.html,Carrera,C SPORT 04/S I46 9O 59,sol,Unisex,Pasta,Rectangulares,,Negro,M,,17.0,145.0,137.0,215.0,False,,,103.9
https://www.lentiamo.es/carrera-340-s-qum-qt-57.html,Carrera,340/S QUM QT 57,sol,Unisex,Pasta,Cuadradas,,MarrÃ³n,M,,19.0,150.0,140.0,200.0,False,,,104.9
https://www.lentiamo.es/carrera-355-s-rhl-q3-59.html,Carrera,355/S RHL Q3 59,sol,Unisex,Metal,Aviador,,Dorado,L,,15.0,145.0,145.0,200.0,True,,,99.99
https://www.lentiamo.es/carrera-3030-s-80s-wj-56.html,Carrera,3030/S 80S WJ 56,sol,Mujer,Pasta,Cuadradas,,Negro,M,,18.0,140.0,140.0,215.0,True,,,95.99
https://www.lentiamo.es/carrera-355-s-rhl-9o-59.html,Carrera,355/S RHL 9O 59,sol,Unisex,Metal,Aviador,,Dorado,L,,15.0,145.0,145.0,200.0,False,,,103.9
https://www.lentiamo.es/carrera-339-s-84j-ir-52.html,Carrera,339/S 84J IR 52,sol,Unisex,Metal,Redondas,,Gris,M,,21.0,145.0,135.0,210.0,False,,,104.9
https://www.lentiamo.es/carrera-c-sport-03-s-i46-9o-61.html,Carrera,C SPORT 03/S I46 9O 61,sol,Hombre,Pasta,Cuadradas,,Negro,M,,16.0,145.0,140.0,215.0,False,,,99.99
https://www.lentiamo.es/carrera-c-sport-03-s-807-m9-61.html,Carrera,C SPORT 03/S 807 M9 61,sol,Hombre,Pasta,Cuadradas,,Negro,M,,16.0,145.0,140.0,215.0,True,,,102.9
https://www.lentiamo.es/carrera-3046-s-807-ir-54.html,Carrera,3046/S 807 IR 54,sol,Mujer,Pasta,Cat Eye,,Negro,M,,17.0,140.0,133.0,210.0,False,,,104.9
https://www.lentiamo.es/carrera-305-s-m4p-08-54.html,Carrera,305/S M4P 08 54,sol,Unisex,Pasta,Cuadradas,,Negro,L,,17.0,150.0,145.0,185.0,True,,,99.9
https://www.lentiamo.es/carrera-355-s-n0a-9k-59.html,Carrera,355/S N0A 9K 59,sol,Unisex,Metal,Aviador,,Dorado,L,,15.0,145.0,145.0,200.0,False,,,89.99
https://www.lentiamo.es/carrera-350-s-rzz-m9-58.html,Carrera,350/S RZZ M9 58,sol,Unisex,Pasta,Cuadradas,,Negro,M,,16.0,145.0,140.0,210.0,True,,,103.9
https://www.lentiamo.es/carrera-c-sport-05-s-r80-ir-52.html,Carrera,C SPORT 05/S R80 IR 52,sol,Unisex,Metal/Pasta,Redondas,,Gris,M,,24.0,145.0,135.0,210.0,False,,,89.99
https://www.lentiamo.es/carrera-341-s-2m2-08-54.html,Carrera,341/S 2M2 08 54,sol,Hombre,Pasta,Cuadradas,,Negro,M,,17.0,145.0,139.0,215.0,False,,,104.9
https://www.lentiamo.es/carrera-3043-s-fwm-f0-56.html,Carrera,3043/S FWM F0 56,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,M,,17.0,140.0,139.0,215.0,False,,,99.9
https://www.lentiamo.es/carrera-342-s-003-86-53.html,Carrera,342/S 003 86 53,sol,Unisex,Pasta,Redondas,,Negro,L,,19.0,145.0,142.0,210.0,False,,,89.99
https://www.lentiamo.es/carrera-356-s-8so-qt-56.html,Carrera,356/S 8SO QT 56,sol,Unisex,Metal,Rectangulares,,Dorado,L,,18.0,145.0,141.0,205.0,False,,,99.99
https://www.lentiamo.es/carrera-356-s-003-m9-56.html,Carrera,356/S 003 M9 56,sol,Unisex,Metal,Rectangulares,,Negro,L,,18.0,145.0,141.0,205.0,True,,,89.99
https://www.lentiamo.es/carrera-355-s-rhl-08-59.html,Carrera,355/S RHL 08 59,sol,Unisex,Metal,Aviador,,Dorado,L,,15.0,145.0,145.0,200.0,False,,,103.9
https://www.lentiamo.es/carrera-3057-s-0fy-ha-60.html,Carrera,3057/S 0FY HA 60,sol,Mujer,Metal,Cuadradas,,Dorado,L,,15.0,140.0,145.0,215.0,False,,,95.99
https://www.lentiamo.es/carrera-342-s-2m2-08-53.html,Carrera,342/S 2M2 08 53,sol,Unisex,Pasta,Redondas,,Negro,L,,19.0,145.0,142.0,210.0,False,,,89.99
https://www.lentiamo.es/carrera-c-sport-02-s-i46-ir-99.html,Carrera,C SPORT 02/S I46 IR 99,sol,Unisex,Pasta,Rectangulares,,Negro,M,,1.0,130.0,135.0,215.0,False,,,99.99
https://www.lentiamo.es/carrera-victory-c-02-s-003-86-54.html,Carrera,Victory C 02/S 003 86 54,sol,Unisex,Pasta,Cuadradas,,Negro,M,,19.0,145.0,138.0,190.0,False,,,134.9
https://www.lentiamo.es/carrera-victory-c-02-s-35j-9k-54.html,Carrera,Victory C 02/S 35J 9K 54,sol,Unisex,Pasta,Cuadradas,,Rosa,M,,19.0,145.0,138.0,190.0,False,,,135.9
https://www.lentiamo.es/centrostyle-s-0620-00-008-010.html,Centrostyle S.p.A,S 0620 00 008 010,sol,NiÃ±os,Pasta,Rectangulares,,Azul,S,,18.0,125.0,124.0,160.0,False,,,79.99
https://www.lentiamo.es/chiara-ferragni-cf-1006-s-mvu-ir-50.html,Chiara Ferragni,CF 1006/S MVU IR 50,sol,Mujer,Pasta,Cuadradas,,Azul,M,,20.0,140.0,134.0,170.0,False,,,105.0
https://www.lentiamo.es/carrera-c-sport-07-s-i46-ir-59.html,Carrera,C SPORT 07/S I46 IR 59,sol,Unisex,Pasta,Aviador,,Negro,M,,14.0,145.0,136.0,215.0,False,,,159.9
https://www.lentiamo.es/carrera-victory-c-02-s-900-fq-54.html,Carrera,Victory C 02/S 900 FQ 54,sol,Unisex,Pasta,Cuadradas,,Transparente,M,,19.0,145.0,138.0,190.0,False,,,119.9
https://www.lentiamo.es/carrera-ducati-carduc-042-s-003-uc-55.html,Carrera,Ducati Carduc 042/S 003 UC 55,sol,Hombre,Pasta,Cuadradas,,Negro,M,,17.0,145.0,130.0,120.0,False,,,123.9
https://www.lentiamo.es/carrera-ducati-carduc-051-s-003-uz-61.html,Carrera,Ducati Carduc 051/S 003 UZ 61,sol,Unisex,Pasta,Rectangulares,,Negro,M,,14.0,130.0,133.0,125.0,False,,,126.9
https://www.lentiamo.es/david-beckham-db-1002-s-2m2-ir-51.html,David Beckham,DB 1002/S 2M2 IR 51,sol,Unisex,Metal/Pasta,Cuadradas,,Negro,M,,21.0,145.0,136.0,100.0,False,,,145.9
https://www.lentiamo.es/carrera-grand-prix-2-t4o-9o-64.html,Carrera,T4O 9O 64,sol,Unisex,Pasta,Rectangulares,,Negro,M,,9.0,130.0,135.0,215.0,False,,,102.9
https://www.lentiamo.es/david-beckham-db-7000-s-807-t4-51.html,David Beckham,DB 7000/S 807 T4 51,sol,Hombre,Pasta,Cuadradas,,Negro,M,,20.0,145.0,135.0,100.0,False,,,121.27
https://www.lentiamo.es/carrera-ducati-carduc-056-s-807-ir-60.html,Carrera,Ducati Carduc 056/S 807 IR 60,sol,Hombre,Pasta,Rectangulares,,Negro,M,,16.0,140.0,139.0,125.0,False,,,109.9
https://www.lentiamo.es/carrera-victory-c-02-s-7c5-08-54.html,Carrera,Victory C 02/S 7C5 08 54,sol,Unisex,Pasta,Cuadradas,,Negro,M,,19.0,145.0,138.0,190.0,False,,,89.99
https://www.lentiamo.es/carrera-ducati-carduc-049-s-807-ir-57.html,Carrera,Ducati Carduc 049/S 807 IR 57,sol,Hombre,Pasta,Cuadradas,,Negro,M,,18.0,140.0,138.0,125.0,False,,,99.99
https://www.lentiamo.es/carrera-victory-c-01-s-807-wj-60.html,Carrera,Victory C 01/S 807 WJ 60,sol,Unisex,Pasta,Cuadradas,,Negro,M,,15.0,145.0,140.0,190.0,True,,,99.9
https://www.lentiamo.es/carrera-victory-c-03-s-900-fq-58.html,Carrera,Victory C 03/S 900 FQ 58,sol,Unisex,Pasta,Cuadradas,,Transparente,M,,16.0,145.0,140.0,190.0,False,,,99.9
