modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
F013743243000 43,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,negro,XS,43.0,14.0,125.0,95.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.344,602.0,0.15780730897009967,100.0,1,0,1,0,85.0,82.99,4.430697744137536
LV 5012/CS ZI9 J9 53,Levi´s,Mujer,Eco-friendly,Cuadradas,Montura completa,verde,M,53.0,17.0,145.0,125.0,gama_media,moda_casual,Estados Unidos,60.0,120.0,otro,gama_media,medio,0.36551724137931035,901.0,0.13873473917869034,123.0,1,0,0,1,90.0,72.29,4.294424173937759
0EA3237 6108 55,Emporio Armani,Hombre,Pasta,Rectangulares,Montura completa,azul,M,55.0,18.0,145.0,64.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3793103448275862,990.0,0.06464646464646465,128.0,1,0,0,0,190.0,89.99,4.5107496103686
NKMM004 C71 46,Not for Kids,Niños,Metal/Pasta,Redondas,Montura completa,rosa,S,46.0,18.0,130.0,75.0,licencia_infantil,infantil_licencia,España,40.0,120.0,mezcla,media,medio,0.35384615384615387,828.0,0.09057971014492754,110.0,1,0,0,0,80.0,89.99,4.5107496103686
0VY2044 3270 48,Vogue,Niños,Pasta,Redondas,Montura completa,rojo,S,48.0,19.0,135.0,100.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.35555555555555557,912.0,0.10964912280701754,115.0,1,0,0,0,85.0,59.99,4.110709916308365
HER0197 KY2 16 54,Carolina Herrera,Mujer,Metal/Pasta,Rectangulares,Montura completa,azul,S,54.0,16.0,145.0,170.0,premium,moda_premium,Estados Unidos / España,150.0,320.0,mezcla,media,medio,0.3724137931034483,864.0,0.19675925925925927,124.0,1,0,0,0,235.0,85.73,4.462799844696365
PJ0083O 004 47,Puma,Niños,Pasta,Rectangulares,Montura completa,morado,XS,47.0,15.0,130.0,55.0,gama_media,deportiva,Alemania,60.0,140.0,acetato,media,ligero,0.36153846153846153,705.0,0.07801418439716312,109.0,1,0,0,0,100.0,49.99,3.9316295350670645
BV1313O 013 55,Bottega Veneta,Mujer,Pasta,Cat Eye,Montura completa,marron,M,55.0,16.0,145.0,195.0,lujo,moda_lujo,Italia,290.0,520.0,acetato,media,ligero,0.3793103448275862,880.0,0.2215909090909091,126.0,1,0,1,0,405.0,249.9,5.525054453372377
0012 807 19 52,Etro,Mujer,Pasta,Cuadradas,Montura completa,negro,M,52.0,19.0,145.0,145.0,premium,moda_premium,Italia,190.0,360.0,acetato,media,ligero,0.3586206896551724,988.0,0.14676113360323886,123.0,1,0,1,0,275.0,106.32,4.675815025557423
2804 400 18 52,Mexx,Mujer,Metal,Redondas,Montura completa,rojo,M,52.0,18.0,135.0,140.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.3851851851851852,936.0,0.14957264957264957,122.0,1,0,0,0,95.0,129.9,4.874433672915854
0PR A18V 17N1O1 52,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,M,52.0,19.0,145.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,988.0,0.2732793522267207,123.0,1,0,1,0,390.0,211.9,5.360822571899434
FT5898-B 050 52,Tom Ford,Mujer,Pasta,Cuadradas,Montura completa,marron,M,52.0,19.0,145.0,305.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.3586206896551724,988.0,0.30870445344129555,123.0,1,0,1,0,390.0,142.73,4.967936539563141
Aliseo C06 53,Sea2See,Mujer,Eco-friendly,Cat Eye,Montura completa,rojo,M,53.0,14.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.37857142857142856,742.0,0.15498652291105122,120.0,1,0,0,1,195.0,189.9,5.251749730731702
0RX7074 5364 52,Ray-Ban,Unisex,Pasta,Cuadradas,Montura completa,negro,M,52.0,18.0,145.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.17094017094017094,122.0,1,1,1,0,170.0,96.99,4.584865432647727
0RX5445 8454 54,Ray-Ban,Unisex,Acetato,Rectangulares,Montura completa,verde,M,54.0,19.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3724137931034483,1026.0,0.18518518518518517,127.0,1,1,0,0,170.0,109.9,4.7086288943563215
F009544174000 44,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,azul,XS,44.0,15.0,125.0,170.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.352,660.0,0.25757575757575757,103.0,1,0,0,0,85.0,75.99,4.343675543289958
0RY1598 3777 49,Ray-Ban,Niños,Pasta,Cuadradas,Montura completa,rosa,S,49.0,16.0,130.0,140.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3769230769230769,784.0,0.17857142857142858,114.0,1,0,0,0,170.0,60.19,4.113983777474449
ET33542 557 53,Esprit,Mujer,Metal/Pasta,Redondas,Montura completa,transparente,M,53.0,18.0,140.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,mezcla,media,medio,0.37857142857142856,954.0,0.08909853249475891,124.0,1,0,0,0,110.0,114.9,4.752727750345706
BV1448O 002 53,Bottega Veneta,Mujer,Pasta,Rectangulares,Montura completa,marron,M,53.0,16.0,140.0,160.0,lujo,moda_lujo,Italia,290.0,520.0,acetato,media,ligero,0.37857142857142856,848.0,0.18867924528301888,122.0,1,0,1,0,405.0,319.9,5.771129548115811
1135 J5G 14 60,Carrera,Hombre,Metal,Cuadradas,Montura completa,dorado,M,60.0,14.0,145.0,170.0,gama_media,deportiva,Italia,90.0,180.0,metal,media_alta,medio,0.41379310344827586,840.0,0.20238095238095238,134.0,1,0,0,0,135.0,113.9,4.74406218485471
BF948 1407 20 55,Blackfin,Unisex,Titanio,Rectangulares,Montura completa,morado,M,55.0,20.0,140.0,110.0,gama_media,moda_premium,Italia,150.0,300.0,titanio,alta,ligero,0.39285714285714285,1100.0,0.1,130.0,1,1,0,0,225.0,379.9,5.942536873484558
0AR7174 5775 54,Giorgio Armani,Hombre,Pasta,Cuadradas,Montura completa,marron,M,54.0,16.0,145.0,150.0,lujo,moda_lujo,Italia,180.0,420.0,acetato,media,ligero,0.3724137931034483,864.0,0.1736111111111111,124.0,1,0,1,0,300.0,100.24,4.617493935676923
33115 4200 16 60,Jaguar,Hombre,Metal,Rectangulares,Montura completa,gris,L,60.0,16.0,145.0,130.0,gama_media,moda_casual,Reino Unido,90.0,170.0,metal,media_alta,medio,0.41379310344827586,960.0,0.13541666666666666,136.0,1,0,0,0,130.0,194.9,5.277604324950495
0PO3298V 24 56,Persol,Hombre,Pasta,Rectangulares,Montura completa,marron,M,56.0,16.0,145.0,150.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38620689655172413,896.0,0.16741071428571427,128.0,1,0,1,0,190.0,154.9,5.049214776063731
0MK3092 1005 57,Michael Kors,Hombre,Metal,Aviador,Montura completa,negro,M,57.0,16.0,145.0,160.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.3931034482758621,912.0,0.17543859649122806,130.0,1,0,1,0,190.0,109.9,4.7086288943563215
Saturn NAO22304 46,Nano Vista,Niños,Pasta,Redondas,Montura completa,negro,XS,46.0,16.0,135.0,65.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.34074074074074073,736.0,0.08831521739130435,108.0,1,0,1,0,70.0,97.99,4.595018834931716
Ray-Ban 0RX6494 3187,Ray-Ban,Unisex,Metal,Rectangulares,Montura completa,negro,M,52.0,18.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.1762820512820513,122.0,1,1,1,0,170.0,139.9,4.948050418904635
BB0341O 001 56,Balenciaga,Mujer,Pasta,Cat Eye,Montura completa,negro,M,56.0,16.0,145.0,255.0,lujo,moda_lujo,Francia/España (marca matriz),230.0,500.0,acetato,media,ligero,0.38620689655172413,896.0,0.2845982142857143,128.0,1,0,1,0,365.0,199.9,5.302807271820889
0EA1168D 3006 56,Emporio Armani,Hombre,Metal,Rectangulares,Media montura,negro,M,56.0,17.0,145.0,100.0,premium,moda_premium,Italia,120.0,260.0,metal,media_alta,medio,0.38620689655172413,952.0,0.10504201680672269,129.0,0,0,1,0,190.0,109.9,4.7086288943563215
SL 684/F 001 55,Saint Laurent,Mujer,Metal/Pasta,Rectangulares,Montura completa,negro,M,55.0,17.0,145.0,190.0,lujo,moda_lujo,Francia,210.0,420.0,mezcla,media,medio,0.3793103448275862,935.0,0.20320855614973263,127.0,1,0,1,0,315.0,259.9,5.564137192142683
MOS606 807 16 52,Moschino,Mujer,Pasta,Rectangulares,Montura completa,negro,S,53.0,16.0,140.0,145.0,premium,moda_premium,Italia,140.0,280.0,acetato,media,ligero,0.37857142857142856,848.0,0.17099056603773585,122.0,1,0,1,0,210.0,96.41,4.578928874782864
ET17446 543 52/16,Esprit,Unisex,Pasta,Rectangulares,Montura completa,azul,M,52.0,16.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,832.0,0.04807692307692308,120.0,1,1,0,0,110.0,78.9,4.380775852772229
Flicker 3.0 NAO31812 44,Nano Vista,Niños,Pasta,Redondas,Montura completa,marron,XXS,44.0,14.0,120.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.36666666666666664,616.0,0.11363636363636363,102.0,1,0,1,0,70.0,83.9,4.441474093317302
0RX7046 8140 51,Ray-Ban,Mujer,Pasta,Cuadradas,Montura completa,gris,M,51.0,18.0,140.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.36428571428571427,918.0,0.1906318082788671,120.0,1,0,0,0,170.0,96.99,4.584865432647727
SL M143 OPT 002 51,Saint Laurent,Mujer,Pasta,Cuadradas,Montura completa,marron,M,51.0,23.0,145.0,165.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.35172413793103446,1173.0,0.14066496163682865,125.0,1,0,1,0,315.0,279.9,5.637998734110198
SWAA100 C62 16 44,Star Wars,Niños,Pasta,Redondas,Montura completa,negro,XS,44.0,16.0,125.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.352,704.0,0.09232954545454546,104.0,1,0,1,0,80.0,89.99,4.5107496103686
SWAA131 C06 19 49,Star Wars,Niños,Pasta,Cuadradas,Montura completa,azul,S,49.0,19.0,140.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.35,931.0,0.06981740064446831,117.0,1,0,0,0,80.0,89.99,4.5107496103686
0EA4213U 50171W 53,Emporio Armani,Mujer,Pasta,Cat Eye,Montura completa,negro,M,53.0,17.0,140.0,150.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.37857142857142856,901.0,0.16648168701442842,123.0,1,0,1,0,190.0,159.9,5.080783053998338
Oakley Hex Jector OX 8032 02,Oakley,Hombre,Pasta,Rectangulares,Montura completa,gris,M,55.0,17.0,140.0,195.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.39285714285714285,935.0,0.20855614973262032,127.0,1,0,0,0,170.0,99.9,4.6141299273595635
0RX5154 5762 51,Ray-Ban,Unisex,Acetato,Cuadradas,Montura completa,dorado,M,51.0,21.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.35172413793103446,1071.0,0.09337068160597572,123.0,1,1,0,0,170.0,119.9,4.794963757620747
MIAA057 C07 17 45,Disney,Niños,Pasta,Redondas,Montura completa,azul,XS,45.0,17.0,130.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.34615384615384615,765.0,0.08496732026143791,107.0,1,0,0,0,80.0,29.52,3.4183822064162563
SK5416/V 056 16 53,Swarovski,Mujer,Pasta,Cat Eye,Montura completa,negro,M,53.0,16.0,145.0,175.0,premium,moda_premium,Austria,160.0,320.0,acetato,media,ligero,0.36551724137931035,848.0,0.20636792452830188,122.0,1,0,1,0,240.0,111.93,4.726768157735579
F 0500 46 021 000 46,Centrostyle S.p.A,Niños,Pasta,Cat Eye,Montura completa,rojo,XS,46.0,14.0,130.0,170.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,644.0,0.2639751552795031,106.0,1,0,0,0,85.0,114.9,4.752727750345706
Aqua NAO2504 45,Nano Vista,Niños,Metal,Redondas,Montura completa,verde,XS,45.0,17.0,135.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,metal,media_alta,medio,0.3333333333333333,765.0,0.0915032679738562,107.0,1,0,0,0,70.0,99.9,4.6141299273595635
MOL579 35J 15 53,Moschino Love,Mujer,Metal/Pasta,Cat Eye,Montura completa,rosa,M,53.0,15.0,140.0,155.0,premium,moda_premium,Italia,140.0,260.0,mezcla,media,medio,0.37857142857142856,795.0,0.1949685534591195,121.0,1,0,0,0,200.0,57.57,4.070222620101691
0RX3768V 3201 56,Ray-Ban,Unisex,Metal,Rectangulares,Montura al aire,gris,M,56.0,17.0,145.0,195.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.38620689655172413,952.0,0.20483193277310924,129.0,0,1,0,0,170.0,115.9,4.761318868478023
0RX6552 2501 53,Ray-Ban,Unisex,Metal,Rectangulares,Montura completa,plateado,M,53.0,18.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.36551724137931035,954.0,0.19916142557651992,124.0,1,1,0,0,170.0,109.9,4.7086288943563215
0PR 21ZV 19J1O1 53,Prada,Mujer,Acetato,Cat Eye,Montura completa,marron,M,53.0,17.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36551724137931035,901.0,0.3052164261931188,123.0,1,0,1,0,390.0,219.9,5.397710110426072
FT6112-D-B 048 49,Tom Ford,Mujer,Pasta,Rectangulares,Montura completa,negro,M,49.0,21.0,145.0,315.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.33793103448275863,1029.0,0.30612244897959184,119.0,1,0,1,0,390.0,259.9,5.564137192142683
2804 300 18 52,Mexx,Mujer,Metal,Redondas,Montura completa,azul,M,52.0,18.0,135.0,140.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.3851851851851852,936.0,0.14957264957264957,122.0,1,0,0,0,95.0,119.9,4.794963757620747
0EA3267U 5017 52,Emporio Armani,Mujer,Acetato,Cuadradas,Montura completa,negro,M,52.0,18.0,140.0,110.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.37142857142857144,936.0,0.11752136752136752,122.0,1,0,1,0,190.0,119.9,4.794963757620747
ET17446 503 52/16,Esprit,Unisex,Pasta,Rectangulares,Montura completa,marron,M,52.0,16.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,832.0,0.04807692307692308,120.0,1,1,1,0,110.0,78.9,4.380775852772229
HP036 Pp M 50,Harry Potter,Niños,Metal,Redondas,Montura completa,rosa,S,50.0,19.0,138.0,120.0,licencia_infantil,infantil_licencia,Reino Unido / EE. UU.,40.0,100.0,metal,media_alta,medio,0.36231884057971014,950.0,0.12631578947368421,119.0,1,0,0,0,70.0,99.9,4.6141299273595635
Ray-Ban Aviator 0RX6489 3094,Ray-Ban,Unisex,Metal,Aviador,Montura completa,rosa,M,52.0,18.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.10683760683760683,122.0,1,1,0,0,170.0,114.9,4.752727750345706
Basic NB04 NB0401 50,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,negro,XS,50.0,15.0,127.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3937007874015748,750.0,0.09333333333333334,115.0,1,0,1,0,70.0,73.99,4.317354771313298
Harvard NAO22003 46,Nano Vista,Niños,Pasta,Redondas,Montura completa,azul,XS,46.0,17.0,130.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.35384615384615387,782.0,0.08951406649616368,109.0,1,0,0,0,70.0,85.9,4.464758032271346
GG1995O 002 54,Gucci,Mujer,Pasta,Cat Eye,Montura completa,marron,M,54.0,16.0,140.0,195.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,864.0,0.22569444444444445,124.0,1,0,1,0,390.0,229.9,5.44198471636045
MJ 1054 09Q 18 52,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,marron,S,52.0,18.0,140.0,130.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37142857142857144,936.0,0.1388888888888889,122.0,1,0,1,0,190.0,169.9,5.141078590121546
PJ0077O 004 50,Puma,Niños,Pasta,Rectangulares,Montura completa,rosa,S,50.0,15.0,130.0,55.0,gama_media,deportiva,Alemania,60.0,140.0,acetato,media,ligero,0.38461538461538464,750.0,0.07333333333333333,115.0,1,0,0,0,100.0,45.99,3.849934813114724
F037642265000 42,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,transparente,XXS,42.0,15.0,125.0,90.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.336,630.0,0.14285714285714285,99.0,1,0,0,0,85.0,75.99,4.343675543289958
Levante C01 56,Sea2See,Unisex,Eco-friendly,Rectangulares,Montura completa,negro,M,56.0,18.0,140.0,120.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.4,1008.0,0.11904761904761904,130.0,1,1,1,1,195.0,79.95,4.393831680123644
0RA7160U 5001 55,Ralph,Mujer,Pasta,Rectangulares,Montura completa,negro,L,55.0,16.0,140.0,175.0,gama_media,marca_blanca_OEM,Estados Unidos,60.0,120.0,acetato,media,ligero,0.39285714285714285,880.0,0.19886363636363635,126.0,1,0,1,0,90.0,56.79,4.056815750329687
Kids 0EK3203 5893 50,Emporio Armani,Niños,Pasta,Rectangulares,Montura completa,transparente,S,50.0,16.0,130.0,100.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38461538461538464,800.0,0.125,116.0,1,0,0,0,190.0,59.99,4.110709916308365
32711 8940 20 49,Jaguar,Hombre,Pasta,Redondas,Montura completa,marron,S,49.0,20.0,145.0,140.0,gama_media,moda_casual,Reino Unido,90.0,170.0,acetato,media,ligero,0.33793103448275863,980.0,0.14285714285714285,118.0,1,0,1,0,130.0,109.9,4.7086288943563215
0VO5639U 3236 54,Vogue,Mujer,Acetato,Rectangulares,Montura completa,morado,M,54.0,16.0,140.0,115.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.38571428571428573,864.0,0.13310185185185186,124.0,1,0,0,0,85.0,79.99,4.3943256902608985
PLD 6139/CS 807 M9 55,Polaroid,Unisex,Pasta,Rectangulares,Montura completa,negro,M,55.0,16.0,145.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,acetato,media,ligero,0.3793103448275862,880.0,0.10227272727272728,126.0,1,1,1,0,85.0,85.99,4.46579316951945
0PR A06V 17N1O1 54,Prada,Mujer,Acetato,Rectangulares,Montura completa,marron,M,54.0,19.0,140.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,1026.0,0.2680311890838207,127.0,1,0,1,0,390.0,219.9,5.397710110426072
15796N 45,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,rojo,XS,45.0,16.0,135.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.3333333333333333,720.0,0.11805555555555555,106.0,1,0,0,0,85.0,83.99,4.442533602510535
SL M147 002 52,Saint Laurent,Mujer,Pasta,Redondas,Montura completa,marron,M,52.0,21.0,145.0,160.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.3586206896551724,1092.0,0.14652014652014653,125.0,1,0,1,0,315.0,239.9,5.484381909620826
FT6089-B 069 54,Tom Ford,Mujer,Pasta,Cuadradas,Montura completa,rojo,M,54.0,18.0,140.0,310.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.31893004115226337,126.0,1,0,0,0,390.0,229.9,5.44198471636045
0RX6513 2904 55,Ray-Ban,Unisex,Metal,Rectangulares,Media montura,negro,M,55.0,20.0,145.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3793103448275862,1100.0,0.15454545454545454,130.0,0,1,1,0,170.0,124.9,4.835487941050301
DPAA210 C70 17 48,Disney,Niños,Pasta,Redondas,Montura completa,rosa,XS,48.0,17.0,130.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.36923076923076925,816.0,0.07965686274509803,113.0,1,0,0,0,80.0,71.99,4.2903224454635405
Ray-Ban 0RX6375 2861,Ray-Ban,Unisex,Metal,Redondas,Montura completa,negro,M,52.0,18.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.10683760683760683,122.0,1,1,1,0,170.0,103.9,4.653007515402251
FT6040-B/V 008 53,Tom Ford,Unisex,Titanio,Aviador,Montura completa,gris,M,53.0,18.0,145.0,285.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,titanio,alta,ligero,0.36551724137931035,954.0,0.29874213836477986,124.0,1,1,0,0,390.0,399.9,5.993712019648461
FT6024-B 001 56,Tom Ford,Hombre,Eco-friendly,Aviador,Montura completa,negro,M,56.0,16.0,145.0,330.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,otro,gama_media,medio,0.38620689655172413,896.0,0.36830357142857145,128.0,1,0,1,1,390.0,249.9,5.525054453372377
MIS 0006 S37 15 53,Missoni,Mujer,Metal/Pasta,Rectangulares,Montura completa,negro,S,53.0,15.0,140.0,100.0,premium,moda_premium,Italia,150.0,300.0,mezcla,media,medio,0.37857142857142856,795.0,0.12578616352201258,121.0,1,0,1,0,225.0,98.76,4.602767301371781
IN50-C1 47,Indestructible,Niños,Pasta,Cuadradas,Montura completa,negro,XS,47.0,18.0,130.0,100.0,gama_media,marca_blanca_OEM,Italia,40.0,120.0,acetato,media,ligero,0.36153846153846153,846.0,0.1182033096926714,112.0,1,0,1,0,80.0,92.99,4.54318839363221
Aliseo C169 53,Sea2See,Mujer,Eco-friendly,Cat Eye,Montura completa,rojo,M,53.0,14.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.37857142857142856,742.0,0.15498652291105122,120.0,1,0,0,1,195.0,189.9,5.251749730731702
GG2004OA 001 50,Gucci,Mujer,Metal,Redondas,Montura completa,rosa,M,50.0,20.0,145.0,210.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.3448275862068966,1000.0,0.21,120.0,1,0,0,0,390.0,239.9,5.484381909620826
Miu Miu 0MU 04WV 16K1O1,Miu Miu,Mujer,Acetato,Rectangulares,Montura completa,negro,M,52.0,19.0,140.0,325.0,lujo,moda_lujo,Italia,180.0,360.0,acetato,media,ligero,0.37142857142857144,988.0,0.32894736842105265,123.0,1,0,1,0,270.0,259.9,5.564137192142683
0RX5440 2000 55,Ray-Ban,Unisex,Acetato,Rectangulares,Montura completa,negro,M,55.0,18.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3793103448275862,990.0,0.1919191919191919,128.0,1,1,1,0,170.0,109.9,4.7086288943563215
0RX7216 8470 51,Ray-Ban,Unisex,Propionato,Cuadradas,Montura completa,gris,M,51.0,20.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,propionato,media,ligero,0.35172413793103446,1020.0,0.16176470588235295,122.0,1,1,0,0,170.0,119.9,4.794963757620747
ET33453 577 53,Esprit,Mujer,Metal/Pasta,Cat Eye,Montura completa,morado,M,53.0,16.0,140.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,mezcla,media,medio,0.37857142857142856,848.0,0.10023584905660378,122.0,1,0,0,0,110.0,102.9,4.6434288981051814
0AR7074 5405 50,Giorgio Armani,Hombre,Pasta,Cuadradas,Montura completa,marron,M,50.0,19.0,145.0,225.0,lujo,moda_lujo,Italia,180.0,420.0,acetato,media,ligero,0.3448275862068966,950.0,0.23684210526315788,119.0,1,0,1,0,300.0,159.9,5.080783053998338
BB0498O 004 56,Balenciaga,Hombre,Pasta,Rectangulares,Montura completa,gris,M,56.0,18.0,145.0,250.0,lujo,moda_lujo,Francia/España (marca matriz),230.0,500.0,acetato,media,ligero,0.38620689655172413,1008.0,0.24801587301587302,130.0,1,0,0,0,365.0,239.9,5.484381909620826
